film_id,n_chunks,evaluada,sim · filtro · Camaradería Masculina Rancia,sim · filtro · Insoportabilidad Prolongada,sim · filtro · Control Emocional Artificial,sim · filtro · Personajes Diorama,sim · filtro · Caos Asfixiante,sim · afinidad · Resistencia Femenina,sim · afinidad · Contemplación Inmersiva,sim · afinidad · Ternura y Empatía Radical,sim · afinidad · Humanismo Social,sim · afinidad · Vanguardia y Simbolismo,sim · excepción · Camaradería Masculina Rancia,sim · excepción · Insoportabilidad Prolongada,pred · gt_afinidad_resistencia_femenina,pred · gt_afinidad_contemplación_inmersiva,pred · gt_afinidad_ternura_y_empatía_radical,pred · gt_afinidad_humanismo_social,pred · gt_afinidad_vanguardia_y_simbolismo,pred · gt_cols_camaradería_masculina_rancia,pred · gt_cols_insoportabilidad_prolongada,pred · gt_cols_control_emocional_artificial,pred · gt_cols_personajes_diorama,pred · gt_cols_caos_asfixiante,pred · gt_excepcion_camaradería_masculina_rancia,pred · gt_excepcion_insoportabilidad_prolongada,pred · gt_excepcion_control_emocional_artificial,pred · gt_excepcion_personajes_diorama,pred · gt_excepcion_caos_asfixiante,nota_lineal,nota_gemini,nota_lineal_entrenamiento,nota_lineal_cv,error_lineal_cv,nota_reglas_cv,error_reglas_cv,nota_modelo
blue-is-the-warmest-color,861,True,0.44996838511751036,0.48568140891802947,0.3277898615125851,0.413303339170397,0.4558855733096254,0.23818915081040365,0.43363822091013593,0.306762693736088,0.31173977313475226,0.5292681786104277,0.6592404889296772,0.5986945127266917,8.895723,6.7804155,7.409082,6.7868614,6.589551,0.3567842187192072,1.852235191968989,2.400208652655219,2.288578952290894,0.944243974383168,0.07019682,0.1875032,0.0,0.009930627,0.033510193,7.827979444090455,8.0,7.827979444090455,7.60655477244241,-0.39344522755759037,8.420580856959576,0.42058085695957637,8.598393449416168
bojack-horseman-christmas-special-sabrinas,843,False,0.30816102311243365,0.49994448430510263,0.24080856157818953,0.29895944538146524,0.49272040049000093,0.13725773407701952,0.39235203797779333,0.2690763226409805,0.2425878600031442,0.36026431882538845,0.3497864900023565,0.5666689591750199,7.8645973,4.890194,7.527652,7.1970005,5.1265173,0.15795786960849847,3.461901003663636,2.5013320968069808,0.8152729384906852,2.7653283036760827,0.14628132,0.5117381,0.0,0.0051094033,0.13834977,7.996539548811363,,,,,,,7.936895605915239
burning,987,False,0.301888035438275,0.5210413181497516,0.2822518735932604,0.42560628876946777,0.5051368668921279,0.13952720932541093,0.5283614830733566,0.31109307080649484,0.3128377096766033,0.5598303605224101,0.5235037353549659,0.6492281076006224,7.1231027,7.677852,6.4888506,8.061708,8.12436,0.35322711375990096,3.0262795998010925,0.8288662713945656,0.8918996780575118,1.303306783530301,0.21596564,0.33377486,0.0,0.01637047,0.110309124,8.24871373276183,,,,,,,8.814081046911419
but-im-a-cheerleader,347,False,0.5208882206234309,0.42205830100159747,0.24030542414228426,0.3107787429192729,0.39529808172042347,0.21655160867379492,0.3107916793248737,0.2935717473312699,0.3034921283628411,0.42437978784624436,0.5792661712742114,0.5025125926282066,8.457211,2.7653842,7.2184,5.5977345,4.9481554,0.27385076885768933,1.456435570455192,2.343769134564854,2.15950505365473,1.8976391433653736,0.09306482,0.34975314,0.0,0.0081001185,0.23492682,6.9674174500850645,,,,,,,7.5872488697868645
certain-women,677,True,0.4828320561827928,0.5350247485172532,0.2868528789715175,0.3951080157722646,0.48914046783363097,0.37979404500691666,0.5202577207748676,0.3711356506670194,0.36652042166588195,0.59212351726553,0.6107532170005749,0.6013298846672224,9.358413,9.388043,8.711539,9.370654,7.2018266,0.30052404043806674,1.3649131167415964,0.49401202000017297,0.8987058961813552,0.33302308494750466,0.08912076,0.2757814,0.0,0.0129681565,0.01124467,9.649269224908073,10.0,9.649269224908073,9.230479110224453,-0.7695208897755474,9.266816872679025,-0.7331831273209755,9.581409361835513
cha-cha-real-smooth,528,True,0.31504802689051126,0.5166930143062309,0.28839675573065326,0.29992058453404374,0.4481038160612053,0.15496382377487877,0.4537654629718336,0.3451285570624716,0.2656205534962007,0.47926229260034003,0.5112839435307042,0.6235710533678709,7.133371,5.7750854,8.056695,7.0989685,4.8819,0.4682027370552305,4.313762460623492,3.811083749904655,1.9412292209444932,1.0363776520750734,0.1323037,0.31366298,0.0,0.0016570901,0.052371208,8.053782303462063,8.5,8.053782303462063,8.032383641459361,-0.46761635854063854,7.962948445676125,-0.5370515543238747,7.9814250353413785
chungking-express,697,False,0.29935045240911345,0.45122759432686677,0.3365209678999646,0.42849668296480614,0.46428932319604205,0.18059215435033843,0.5153364698503689,0.2845584849705732,0.22732068450799903,0.562667254709132,0.5734092502453324,0.5723615193301627,8.238361,8.331191,9.071484,7.2513995,6.528416,0.1903809397590524,0.26566155338204744,1.8701804081643587,1.5823213331627604,0.6500543555350474,0.037096694,0.0,0.0,0.014622308,0.0,8.686901153581658,,,,,,,9.01440790330809
cleo-from-5-to-7,895,True,0.4083266836452236,0.5087147819877732,0.2836958460750177,0.47580929216060686,0.45894945807879683,0.2835557399554176,0.5530719184321946,0.31841054506571487,0.32327627944597437,0.580582823369667,0.5964062395207281,0.6264020211895117,9.237547,9.565766,8.895553,8.670055,8.0209055,0.12635990571673467,1.0213891062846827,0.4316983059160051,1.2547881796194849,0.0,0.0528398,0.18199031,0.0,0.010737666,0.0,9.81765831812527,9.7,9.81765831812527,9.98973170027475,0.2897317002747499,9.672777818465498,-0.02722218153450129,9.69812987404635
climax,813,False,0.3665335602997092,0.5380686464768969,0.37184449535277564,0.39416835736112055,0.620092275994957,0.1312502797204979,0.5649663036257534,0.2866635214879715,0.3116130759940934,0.5807797780876887,0.5042212536525368,0.6564620481938787,7.3838115,5.0891027,5.8098845,6.3041143,8.534924,0.21202441920230328,2.789101678659287,3.4295189517398237,1.4941846941509098,4.067180106182463,0.1679362,0.29394758,0.0,0.006507807,0.2279443,7.764381711090229,,,,,,,8.20410822299298
close-up,787,True,0.3621518131695265,0.5986475191195534,0.3052961040577404,0.4474528650585716,0.47643663585576546,0.20525596626670095,0.5371000952502416,0.37522150474297655,0.3827632243127729,0.6961220649672466,0.5973414271095655,0.6963380853421656,6.7172494,8.89747,7.7529206,9.102043,8.947683,0.34132897431249676,3.9063513449056377,0.5594844401787431,0.5919113728868074,0.8989204205363549,0.15050016,0.23971725,0.0,0.006634728,0.030875985,9.15544228555669,9.5,9.15544228555669,9.31426026886385,-0.1857397311361506,9.148635488680283,-0.35136451131971747,9.335854443676045
